, ,Home & Away,Finals,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0
,Venue,Attendance,GM,Ave.,Attendance,GM,Ave.
0,Arden St,111574,9,12397,,,
1,Glenferrie Oval,133050,9,14783,,,
2,Kardinia Park,205816,9,22868,,,
3,Lake Oval,142221,9,15802,,,
4,M.C.G.,640099,18,35561,395704.0,4.0,98926.0
5,Moorabbin Oval,261601,9,29067,,,
6,Princes Park,347327,18,19296,,,
7,Victoria Park,245222,9,27247,,,
8,Western Oval,151868,9,16874,,,
9,Windy Hill,189224,9,21025,,,
