,0,1,2,3
0,Highest Home & Away Crowds,,,
1,92436,Richmond v Collingwood,M.C.G.,1977.0
2,64256,Collingwood v Carlton,Waverley Park,1977.0
3,63966,Melbourne v Collingwood,M.C.G.,1977.0
4,49134,Richmond v Carlton,M.C.G.,1977.0
5,42192,Richmond v Hawthorn,M.C.G.,1977.0
6,38343,Carlton v Collingwood,Princes Park,1977.0
7,36306,Collingwood v Melbourne,Waverley Park,1977.0
8,35042,Hawthorn v Collingwood,Princes Park,1977.0
9,34820,Hawthorn v Richmond,Waverley Park,1977.0
10,34408,Richmond v North Melbourne,M.C.G.,1977.0
11,34291,Richmond v South Melbourne,Waverley Park,1977.0
12,33558,Collingwood v Hawthorn,Victoria Park,1977.0
13,33085,Richmond v Essendon,M.C.G.,1977.0
14,32782,Collingwood v Richmond,Victoria Park,1977.0
15,32326,Essendon v Richmond,Waverley Park,1977.0
16,30505,Hawthorn v Carlton,Princes Park,1977.0
17,30253,Hawthorn v South Melbourne,Waverley Park,1977.0
18,29918,Carlton v Richmond,Princes Park,1977.0
19,28192,South Melbourne v Collingwood,Lake Oval,1977.0
20,28097,Collingwood v North Melbourne,Victoria Park,1977.0
