,0,1,2,3
0,Highest Home & Away Crowds,,,
1,55682,Melbourne v Essendon,M.C.G.,1950.0
2,55002,Melbourne v Collingwood,M.C.G.,1950.0
3,47000,St Kilda v Carlton,Junction Oval,1950.0
4,46500,Carlton v Essendon,Princes Park,1950.0
5,37000,Melbourne v Richmond,M.C.G.,1950.0
6,34665,Melbourne v North Melbourne,M.C.G.,1950.0
7,33500,Essendon v North Melbourne,Windy Hill,1950.0
8,33077,Melbourne v Carlton,M.C.G.,1950.0
9,33000,Richmond v Essendon,Punt Rd,1950.0
10,30500,Carlton v Collingwood,Princes Park,1950.0
11,30500,Carlton v North Melbourne,Princes Park,1950.0
12,30000,Collingwood v Carlton,Victoria Park,1950.0
13,30000,St Kilda v North Melbourne,Junction Oval,1950.0
14,30000,North Melbourne v Geelong,Arden St,1950.0
15,29000,Carlton v Richmond,Princes Park,1950.0
16,28000,Richmond v St Kilda,Punt Rd,1950.0
17,27000,Essendon v St Kilda,Windy Hill,1950.0
18,27000,St Kilda v Essendon,Junction Oval,1950.0
19,26000,Collingwood v Geelong,Victoria Park,1950.0
20,26000,Richmond v Geelong,Punt Rd,1950.0
