,0,1,2,3
0,Lowest Home & Away Crowds,,,
1,6500,Hawthorn v South Melbourne,Glenferrie Oval,1950.0
2,7000,Hawthorn v Fitzroy,Glenferrie Oval,1950.0
3,8000,Hawthorn v Melbourne,Glenferrie Oval,1950.0
4,8500,Fitzroy v Hawthorn,Brunswick St,1950.0
5,9000,Hawthorn v St Kilda,Glenferrie Oval,1950.0
6,9000,Hawthorn v Collingwood,Glenferrie Oval,1950.0
7,9000,Hawthorn v Footscray,Glenferrie Oval,1950.0
8,9000,North Melbourne v St Kilda,Arden St,1950.0
9,9000,South Melbourne v Fitzroy,Lake Oval,1950.0
10,9000,Collingwood v Hawthorn,Victoria Park,1950.0
11,9500,South Melbourne v Hawthorn,Lake Oval,1950.0
12,10000,Hawthorn v Carlton,Glenferrie Oval,1950.0
13,10000,Hawthorn v Geelong,Glenferrie Oval,1950.0
14,10000,North Melbourne v Hawthorn,Arden St,1950.0
15,10000,St Kilda v Hawthorn,Junction Oval,1950.0
16,10000,Carlton v South Melbourne,Princes Park,1950.0
17,10000,Footscray v Hawthorn,Western Oval,1950.0
18,10000,Footscray v Carlton,Western Oval,1950.0
19,10255,Melbourne v Hawthorn,M.C.G.,1950.0
20,10500,Carlton v St Kilda,Princes Park,1950.0
