,0,1,2,3
0,Lowest Home & Away Crowds,,,
1,10253,Kangaroos v Geelong,Manuka Oval,2003.0
2,12410,Melbourne v Port Adelaide,M.C.G.,2003.0
3,12542,Western Bulldogs v Fremantle,Docklands,2003.0
4,13832,Kangaroos v Sydney,Manuka Oval,2003.0
5,14784,Western Bulldogs v Port Adelaide,Docklands,2003.0
6,15637,St Kilda v Western Bulldogs,York Park,2003.0
7,15920,Richmond v Port Adelaide,Docklands,2003.0
8,16217,Hawthorn v West Coast,York Park,2003.0
9,17009,Melbourne v Fremantle,M.C.G.,2003.0
10,17212,Hawthorn v Fremantle,York Park,2003.0
11,17534,Melbourne v West Coast,M.C.G.,2003.0
12,17763,St Kilda v Port Adelaide,York Park,2003.0
13,18486,Kangaroos v Fremantle,M.C.G.,2003.0
14,19131,St Kilda v Adelaide,Docklands,2003.0
15,19202,Geelong v West Coast,Kardinia Park,2003.0
16,19242,Carlton v Adelaide,Princes Park,2003.0
17,19608,Geelong v Adelaide,Kardinia Park,2003.0
18,19677,Richmond v Fremantle,M.C.G.,2003.0
19,19770,Geelong v Port Adelaide,Kardinia Park,2003.0
20,20602,Carlton v Western Bulldogs,Princes Park,2003.0
