,0,1,2,3
0,Highest Home & Away Crowds,,,
1,87043,Richmond v Carlton,M.C.G.,2009.0
2,84938,Carlton v Collingwood,M.C.G.,2009.0
3,84829,Essendon v Collingwood,M.C.G.,2009.0
4,83407,Essendon v Carlton,M.C.G.,2009.0
5,82834,Collingwood v Carlton,M.C.G.,2009.0
6,77699,Collingwood v Essendon,M.C.G.,2009.0
7,77278,Hawthorn v Essendon,M.C.G.,2009.0
8,73625,Richmond v Essendon,M.C.G.,2009.0
9,70370,Carlton v Essendon,M.C.G.,2009.0
10,69814,Hawthorn v Carlton,M.C.G.,2009.0
11,69564,Hawthorn v Geelong,M.C.G.,2009.0
12,66149,Collingwood v Hawthorn,M.C.G.,2009.0
13,64803,Geelong v Hawthorn,M.C.G.,2009.0
14,63366,Richmond v Collingwood,M.C.G.,2009.0
15,61287,Melbourne v Collingwood,M.C.G.,2009.0
16,58521,Geelong v Collingwood,M.C.G.,2009.0
17,55057,Carlton v Geelong,M.C.G.,2009.0
18,54444,St Kilda v Geelong,Docklands,2009.0
19,54400,Collingwood v Sydney,M.C.G.,2009.0
20,51382,Western Bulldogs v Collingwood,Docklands,2009.0
