,0,1,2,3
0,Lowest Home & Away Crowds,,,
1,10000,North Melbourne v St Kilda,Arden St,1957.0
2,10000,North Melbourne v South Melbourne,Arden St,1957.0
3,10000,Fitzroy v Geelong,Brunswick St,1957.0
4,11000,North Melbourne v Hawthorn,Arden St,1957.0
5,12000,Hawthorn v North Melbourne,Glenferrie Oval,1957.0
6,12000,North Melbourne v Geelong,Arden St,1957.0
7,12000,Fitzroy v Richmond,Brunswick St,1957.0
8,12146,Geelong v South Melbourne,Kardinia Park,1957.0
9,12500,Hawthorn v Geelong,Glenferrie Oval,1957.0
10,12500,Fitzroy v Essendon,Brunswick St,1957.0
11,12750,Geelong v St Kilda,Kardinia Park,1957.0
12,13325,Footscray v North Melbourne,Western Oval,1957.0
13,14000,North Melbourne v Melbourne,Arden St,1957.0
14,14500,St Kilda v Fitzroy,Junction Oval,1957.0
15,14806,Geelong v North Melbourne,Kardinia Park,1957.0
16,15000,South Melbourne v North Melbourne,Lake Oval,1957.0
17,15000,Fitzroy v North Melbourne,Brunswick St,1957.0
18,16000,Essendon v South Melbourne,Windy Hill,1957.0
19,16200,South Melbourne v Fitzroy,Lake Oval,1957.0
20,16500,Richmond v Fitzroy,Punt Rd,1957.0
