,0,1,2,3
0,Highest Home & Away Crowds,,,
1,90070,Collingwood v Essendon,M.C.G.,2010.0
2,88115,Collingwood v Geelong,M.C.G.,2010.0
3,84401,Geelong v Collingwood,M.C.G.,2010.0
4,81386,Collingwood v St Kilda,M.C.G.,2010.0
5,80645,Carlton v Collingwood,M.C.G.,2010.0
6,76980,Collingwood v Carlton,M.C.G.,2010.0
7,76218,Hawthorn v Collingwood,M.C.G.,2010.0
8,72010,Richmond v Carlton,M.C.G.,2010.0
9,71399,Carlton v Geelong,M.C.G.,2010.0
10,71006,Carlton v Essendon,M.C.G.,2010.0
11,69220,Geelong v Hawthorn,M.C.G.,2010.0
12,68628,Hawthorn v Geelong,M.C.G.,2010.0
13,67668,Collingwood v Hawthorn,M.C.G.,2010.0
14,67454,Melbourne v Collingwood,M.C.G.,2010.0
15,66727,Collingwood v Richmond,M.C.G.,2010.0
16,64709,Essendon v Richmond,M.C.G.,2010.0
17,61006,Essendon v Hawthorn,M.C.G.,2010.0
18,59277,Essendon v Collingwood,M.C.G.,2010.0
19,58208,St Kilda v Geelong,M.C.G.,2010.0
20,57772,Geelong v Essendon,M.C.G.,2010.0
