,0,1,2,3
0,Highest Home & Away Crowds,,,
1,86932,Collingwood v Essendon,M.C.G.,2012.0
2,84259,Carlton v Collingwood,M.C.G.,2012.0
3,83714,Collingwood v Hawthorn,M.C.G.,2012.0
4,80900,Essendon v Richmond,M.C.G.,2012.0
5,78466,Hawthorn v Collingwood,M.C.G.,2012.0
6,78285,Richmond v Carlton,M.C.G.,2012.0
7,75890,Collingwood v Carlton,M.C.G.,2012.0
8,75650,Collingwood v Geelong,M.C.G.,2012.0
9,73172,Carlton v Essendon,M.C.G.,2012.0
10,69231,Geelong v Hawthorn,M.C.G.,2012.0
11,65287,Hawthorn v Geelong,M.C.G.,2012.0
12,65047,Carlton v Hawthorn,M.C.G.,2012.0
13,64250,Melbourne v Collingwood,M.C.G.,2012.0
14,62957,Collingwood v West Coast,M.C.G.,2012.0
15,61717,Geelong v Collingwood,M.C.G.,2012.0
16,59381,Essendon v Carlton,M.C.G.,2012.0
17,57873,Collingwood v St Kilda,M.C.G.,2012.0
18,57268,Collingwood v Richmond,M.C.G.,2012.0
19,56491,Essendon v Collingwood,M.C.G.,2012.0
20,51617,Richmond v Hawthorn,M.C.G.,2012.0
