,0,1,2,3
0,Lowest Home & Away Crowds,,,
1,2500,Geelong v Hawthorn,Corio Oval,1935.0
2,4000,Hawthorn v North Melbourne,Glenferrie Oval,1935.0
3,4000,North Melbourne v St Kilda,Arden St,1935.0
4,4000,Richmond v Hawthorn,Punt Rd,1935.0
5,5000,Hawthorn v Essendon,Glenferrie Oval,1935.0
6,5084,Melbourne v North Melbourne,M.C.G.,1935.0
7,5500,Footscray v Melbourne,Western Oval,1935.0
8,6000,Essendon v Geelong,Windy Hill,1935.0
9,7000,Hawthorn v Melbourne,Glenferrie Oval,1935.0
10,7000,North Melbourne v Hawthorn,Arden St,1935.0
11,7000,North Melbourne v Melbourne,Arden St,1935.0
12,7000,North Melbourne v Richmond,Arden St,1935.0
13,7000,North Melbourne v Fitzroy,Arden St,1935.0
14,7000,South Melbourne v North Melbourne,Lake Oval,1935.0
15,7000,Footscray v North Melbourne,Western Oval,1935.0
16,7000,Geelong v North Melbourne,Corio Oval,1935.0
17,7000,Geelong v St Kilda,Corio Oval,1935.0
18,7500,Footscray v Collingwood,Western Oval,1935.0
19,7788,Melbourne v Hawthorn,M.C.G.,1935.0
20,8000,North Melbourne v Essendon,Arden St,1935.0
