,0,1,2,3
0,Lowest Home & Away Crowds,,,
1,6418,Hawthorn v Fitzroy,Princes Park,1974.0
2,7367,Hawthorn v South Melbourne,Princes Park,1974.0
3,7615,Fitzroy v North Melbourne,Waverley Park,1974.0
4,7803,Fitzroy v Melbourne,Junction Oval,1974.0
5,8110,Fitzroy v South Melbourne,Junction Oval,1974.0
6,8754,Hawthorn v Melbourne,Princes Park,1974.0
7,8812,Fitzroy v Geelong,Junction Oval,1974.0
8,9016,North Melbourne v South Melbourne,Arden St,1974.0
9,9094,North Melbourne v Melbourne,Arden St,1974.0
10,9552,Fitzroy v Footscray,Junction Oval,1974.0
11,9819,South Melbourne v Footscray,Lake Oval,1974.0
12,9997,South Melbourne v North Melbourne,Lake Oval,1974.0
13,10240,South Melbourne v Fitzroy,Lake Oval,1974.0
14,10332,North Melbourne v Fitzroy,Arden St,1974.0
15,10493,South Melbourne v Essendon,Lake Oval,1974.0
16,10588,Fitzroy v Hawthorn,Junction Oval,1974.0
17,10638,North Melbourne v Geelong,Arden St,1974.0
18,10753,Essendon v Fitzroy,Windy Hill,1974.0
19,10881,Geelong v Melbourne,Kardinia Park,1974.0
20,11204,South Melbourne v Melbourne,Lake Oval,1974.0
