,0,1,2,3
0,Lowest Home & Away Crowds,,,
1,9506,North Melbourne v South Melbourne,Arden St,1963.0
2,9807,North Melbourne v Richmond,Arden St,1963.0
3,9951,Fitzroy v Richmond,Brunswick St,1963.0
4,10500,Hawthorn v Fitzroy,Glenferrie Oval,1963.0
5,11989,Fitzroy v Melbourne,Brunswick St,1963.0
6,12850,South Melbourne v Fitzroy,Lake Oval,1963.0
7,12963,North Melbourne v Hawthorn,Arden St,1963.0
8,13400,Fitzroy v North Melbourne,Brunswick St,1963.0
9,13870,North Melbourne v Carlton,Arden St,1963.0
10,13892,Fitzroy v Footscray,Brunswick St,1963.0
11,14100,South Melbourne v Hawthorn,Lake Oval,1963.0
12,14475,Essendon v Fitzroy,Windy Hill,1963.0
13,14837,Hawthorn v North Melbourne,Glenferrie Oval,1963.0
14,14900,South Melbourne v North Melbourne,Lake Oval,1963.0
15,15000,Hawthorn v South Melbourne,Glenferrie Oval,1963.0
16,15000,Richmond v St Kilda,Punt Rd,1963.0
17,15000,Richmond v South Melbourne,Punt Rd,1963.0
18,15170,Carlton v Richmond,Princes Park,1963.0
19,15200,Richmond v Footscray,Punt Rd,1963.0
20,15319,Carlton v Footscray,Princes Park,1963.0
