,0,1,2,3
0,Highest Home & Away Crowds,,,
1,91234,Collingwood v Essendon,M.C.G.,2006.0
2,78773,Melbourne v Collingwood,M.C.G.,2006.0
3,69819,Collingwood v Geelong,M.C.G.,2006.0
4,67920,Collingwood v Western Bulldogs,M.C.G.,2006.0
5,63016,Richmond v Collingwood,M.C.G.,2006.0
6,62940,Essendon v Collingwood,M.C.G.,2006.0
7,60307,Sydney v Collingwood,Stadium Australia,2006.0
8,60086,Richmond v Melbourne,M.C.G.,2006.0
9,59675,Carlton v Collingwood,M.C.G.,2006.0
10,58439,Essendon v Richmond,M.C.G.,2006.0
11,57719,Collingwood v Carlton,M.C.G.,2006.0
12,54820,Collingwood v Brisbane Lions,M.C.G.,2006.0
13,54815,Richmond v Carlton,M.C.G.,2006.0
14,54306,Collingwood v Hawthorn,M.C.G.,2006.0
15,49181,Essendon v Carlton,M.C.G.,2006.0
16,49040,Collingwood v Kangaroos,M.C.G.,2006.0
17,48721,Kangaroos v Collingwood,Docklands,2006.0
18,48710,Richmond v Essendon,M.C.G.,2006.0
19,48564,St Kilda v Collingwood,Docklands,2006.0
20,48313,St Kilda v Geelong,Docklands,2006.0
