,0,1,2,3
0,Lowest Home & Away Crowds,,,
1,4859,Brisbane Bears v West Coast,Carrara,1987.0
2,5759,Fitzroy v Brisbane Bears,Princes Park,1987.0
3,5890,Brisbane Bears v Footscray,Carrara,1987.0
4,7284,Brisbane Bears v Hawthorn,Carrara,1987.0
5,7451,Brisbane Bears v Melbourne,Carrara,1987.0
6,7544,Fitzroy v Melbourne,Princes Park,1987.0
7,7631,Hawthorn v Melbourne,Princes Park,1987.0
8,7716,Brisbane Bears v North Melbourne,Carrara,1987.0
9,7943,Brisbane Bears v Richmond,Carrara,1987.0
10,8434,Fitzroy v Geelong,Princes Park,1987.0
11,8724,Essendon v Brisbane Bears,Windy Hill,1987.0
12,8926,Richmond v West Coast,M.C.G.,1987.0
13,9106,Brisbane Bears v St Kilda,Carrara,1987.0
14,9166,Brisbane Bears v Collingwood,Carrara,1987.0
15,9370,Brisbane Bears v Geelong,Carrara,1987.0
16,9382,Hawthorn v Geelong,Princes Park,1987.0
17,9708,Hawthorn v Richmond,Princes Park,1987.0
18,10043,Fitzroy v North Melbourne,Waverley Park,1987.0
19,10307,Melbourne v Brisbane Bears,M.C.G.,1987.0
20,10425,Footscray v Hawthorn,Western Oval,1987.0
