,0,1,2,3
0,Highest Home & Away Crowds,,,
1,56124,Carlton v Essendon,Waverley Park,1987.0
2,49812,Melbourne v Carlton,M.C.G.,1987.0
3,49215,Melbourne v Collingwood,M.C.G.,1987.0
4,47813,Carlton v Collingwood,M.C.G.,1987.0
5,44385,Hawthorn v Carlton,Waverley Park,1987.0
6,38274,West Coast v Collingwood,Subiaco,1987.0
7,36749,Collingwood v Richmond,Waverley Park,1987.0
8,35719,West Coast v Sydney,Subiaco,1987.0
9,33659,Sydney v Carlton,S.C.G.,1987.0
10,33150,Geelong v Collingwood,Waverley Park,1987.0
11,32634,Hawthorn v Essendon,Waverley Park,1987.0
12,31639,Carlton v Sydney,Princes Park,1987.0
13,31249,Footscray v Melbourne,Western Oval,1987.0
14,31000,Carlton v Geelong,Waverley Park,1987.0
15,30444,Carlton v North Melbourne,Waverley Park,1987.0
16,29761,Essendon v Carlton,Waverley Park,1987.0
17,29481,Collingwood v Carlton,Waverley Park,1987.0
18,28887,Essendon v Collingwood,M.C.G.,1987.0
19,28543,West Coast v North Melbourne,Subiaco,1987.0
20,28085,Collingwood v Essendon,Waverley Park,1987.0
