,0,1,2,3
0,Lowest Home & Away Crowds,,,
1,4000,Hawthorn v Richmond,Glenferrie Oval,1934.0
2,4000,Collingwood v North Melbourne,Victoria Park,1934.0
3,4232,Melbourne v Footscray,M.C.G.,1934.0
4,5000,Hawthorn v Essendon,Glenferrie Oval,1934.0
5,5000,North Melbourne v St Kilda,Arden St,1934.0
6,5000,Collingwood v Hawthorn,Victoria Park,1934.0
7,5000,Essendon v Fitzroy,Windy Hill,1934.0
8,5000,Footscray v Hawthorn,Western Oval,1934.0
9,5000,Footscray v North Melbourne,Western Oval,1934.0
10,5011,Melbourne v North Melbourne,M.C.G.,1934.0
11,5500,Footscray v St Kilda,Western Oval,1934.0
12,6000,Hawthorn v Melbourne,Glenferrie Oval,1934.0
13,6000,Hawthorn v North Melbourne,Glenferrie Oval,1934.0
14,6000,Hawthorn v Geelong,Glenferrie Oval,1934.0
15,6000,North Melbourne v Richmond,Arden St,1934.0
16,7000,Geelong v North Melbourne,Corio Oval,1934.0
17,8000,Hawthorn v Collingwood,Glenferrie Oval,1934.0
18,8000,Hawthorn v Footscray,Glenferrie Oval,1934.0
19,8000,North Melbourne v Carlton,Arden St,1934.0
20,8000,St Kilda v Melbourne,Junction Oval,1934.0
