,0,1,2,3
0,Highest Home & Away Crowds,,,
1,85082,Collingwood v Essendon,M.C.G.,2016.0
2,75706,Richmond v Carlton,M.C.G.,2016.0
3,74218,Geelong v Hawthorn,M.C.G.,2016.0
4,72761,Collingwood v Richmond,M.C.G.,2016.0
5,61552,Hawthorn v Sydney,M.C.G.,2016.0
6,60222,Collingwood v Carlton,M.C.G.,2016.0
7,60158,Melbourne v Collingwood,M.C.G.,2016.0
8,59968,Melbourne v Richmond,M.C.G.,2016.0
9,59864,Collingwood v Geelong,M.C.G.,2016.0
10,56948,Essendon v Richmond,M.C.G.,2016.0
11,56157,Carlton v Collingwood,M.C.G.,2016.0
12,53141,Adelaide v Geelong,Adelaide Oval,2016.0
13,52968,Hawthorn v Collingwood,M.C.G.,2016.0
14,51892,Hawthorn v Richmond,M.C.G.,2016.0
15,51585,Adelaide v Port Adelaide,Adelaide Oval,2016.0
16,51330,Adelaide v Sydney,Adelaide Oval,2016.0
17,50903,St Kilda v Collingwood,M.C.G.,2016.0
18,50785,Adelaide v West Coast,Adelaide Oval,2016.0
19,50657,Hawthorn v North Melbourne,M.C.G.,2016.0
20,50424,Essendon v Melbourne,M.C.G.,2016.0
