,0,1,2,3
0,Highest Home & Away Crowds,,,
1,55735,Collingwood v Melbourne,Waverley Park,1991.0
2,53315,Collingwood v St Kilda,Waverley Park,1991.0
3,50085,Melbourne v Collingwood,M.C.G.,1991.0
4,48311,Essendon v Hawthorn,Waverley Park,1991.0
5,47651,Essendon v Carlton,Waverley Park,1991.0
6,45864,Adelaide v West Coast,Football Park,1991.0
7,45595,Collingwood v Hawthorn,Waverley Park,1991.0
8,45440,Adelaide v St Kilda,Football Park,1991.0
9,44902,Adelaide v Hawthorn,Football Park,1991.0
10,43850,Adelaide v Carlton,Football Park,1991.0
11,43722,Adelaide v Melbourne,Football Park,1991.0
12,42255,West Coast v St Kilda,Subiaco,1991.0
13,41948,Essendon v Collingwood,Waverley Park,1991.0
14,41716,Adelaide v Essendon,Football Park,1991.0
15,40930,Melbourne v Geelong,M.C.G.,1991.0
16,40794,Adelaide v Sydney,Football Park,1991.0
17,40537,Hawthorn v Essendon,Waverley Park,1991.0
18,39832,Carlton v Collingwood,Waverley Park,1991.0
19,39266,Collingwood v West Coast,Waverley Park,1991.0
20,38990,West Coast v Essendon,Subiaco,1991.0
