,0,1,2,3
0,Lowest Home & Away Crowds,,,
1,5826,North Melbourne v Melbourne,Arden St,1968.0
2,7412,South Melbourne v North Melbourne,Lake Oval,1968.0
3,7634,Fitzroy v North Melbourne,Princes Park,1968.0
4,7730,North Melbourne v South Melbourne,Arden St,1968.0
5,7844,North Melbourne v Footscray,Arden St,1968.0
6,7884,North Melbourne v Hawthorn,Arden St,1968.0
7,8012,South Melbourne v Footscray,Lake Oval,1968.0
8,8669,Fitzroy v Melbourne,Princes Park,1968.0
9,9374,North Melbourne v Richmond,Arden St,1968.0
10,9897,Fitzroy v Geelong,Princes Park,1968.0
11,10148,Footscray v Fitzroy,Western Oval,1968.0
12,10441,Footscray v Melbourne,Western Oval,1968.0
13,10468,Hawthorn v Geelong,Glenferrie Oval,1968.0
14,10968,Fitzroy v Hawthorn,Princes Park,1968.0
15,11039,Hawthorn v Fitzroy,Glenferrie Oval,1968.0
16,11181,South Melbourne v Hawthorn,Lake Oval,1968.0
17,11186,South Melbourne v Fitzroy,Lake Oval,1968.0
18,11272,Fitzroy v Richmond,Princes Park,1968.0
19,11425,Fitzroy v Footscray,Princes Park,1968.0
20,11474,Geelong v Fitzroy,Kardinia Park,1968.0
