, ,Home & Away,Finals,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0
,Venue,Attendance,GM,Ave.,Attendance,GM,Ave.
0,Arden St,111510,10,11151,,,
1,Glenferrie Oval,161529,10,16153,,,
2,Kardinia Park,190278,10,19028,,,
3,Lake Oval,141635,10,14164,,,
4,M.C.G.,651428,20,32571,425727.0,4.0,106432.0
5,Moorabbin Oval,250911,10,25091,,,
6,Princes Park,335598,20,16780,,,
7,Victoria Park,235873,10,23587,,,
8,Western Oval,143020,10,14302,,,
9,Windy Hill,204123,10,20412,,,
