,0,1,2,3
0,Highest Home & Away Crowds,,,
1,88066,Collingwood v Essendon,M.C.G.,1992.0
2,83262,Collingwood v Carlton,M.C.G.,1992.0
3,80060,Collingwood v St Kilda,M.C.G.,1992.0
4,77357,Carlton v Collingwood,Waverley Park,1992.0
5,72765,Collingwood v Hawthorn,Waverley Park,1992.0
6,67835,Collingwood v Footscray,M.C.G.,1992.0
7,63711,Melbourne v Collingwood,M.C.G.,1992.0
8,62586,Carlton v Geelong,M.C.G.,1992.0
9,60228,Geelong v Collingwood,Waverley Park,1992.0
10,54984,Essendon v Collingwood,Waverley Park,1992.0
11,53369,Hawthorn v Collingwood,Waverley Park,1992.0
12,52481,Hawthorn v Carlton,Waverley Park,1992.0
13,50883,St Kilda v Carlton,Waverley Park,1992.0
14,49406,Footscray v Carlton,M.C.G.,1992.0
15,46543,Adelaide v Geelong,Football Park,1992.0
16,44723,Adelaide v Collingwood,Football Park,1992.0
17,44520,St Kilda v Essendon,Waverley Park,1992.0
18,44142,Essendon v Footscray,M.C.G.,1992.0
19,43231,North Melbourne v Carlton,M.C.G.,1992.0
20,43163,Adelaide v Essendon,Football Park,1992.0
