,0,1,2,3
0,Highest Home & Away Crowds,,,
1,41316,Melbourne v Collingwood,M.C.G.,1929.0
2,38104,Melbourne v St Kilda,M.C.G.,1929.0
3,36000,Richmond v Carlton,Punt Rd,1929.0
4,35000,St Kilda v Melbourne,Junction Oval,1929.0
5,33000,Collingwood v Carlton,Victoria Park,1929.0
6,33000,Richmond v Collingwood,Punt Rd,1929.0
7,32000,Carlton v St Kilda,Princes Park,1929.0
8,30000,Carlton v Geelong,Princes Park,1929.0
9,27000,Carlton v Richmond,Princes Park,1929.0
10,27000,St Kilda v Collingwood,Junction Oval,1929.0
11,26591,Melbourne v Carlton,M.C.G.,1929.0
12,25000,Fitzroy v Carlton,Brunswick St,1929.0
13,25000,Essendon v Richmond,Windy Hill,1929.0
14,25000,Collingwood v Richmond,Victoria Park,1929.0
15,25000,South Melbourne v Carlton,Lake Oval,1929.0
16,24000,South Melbourne v Richmond,Lake Oval,1929.0
17,22000,Essendon v Carlton,Windy Hill,1929.0
18,22000,Collingwood v Melbourne,Victoria Park,1929.0
19,22000,Richmond v Footscray,Punt Rd,1929.0
20,22000,Richmond v Essendon,Punt Rd,1929.0
