,0,1,2,3
0,Lowest Home & Away Crowds,,,
1,8417,Hawthorn v Geelong,Princes Park,1975.0
2,8759,South Melbourne v Footscray,Lake Oval,1975.0
3,9048,South Melbourne v Fitzroy,Lake Oval,1975.0
4,9139,Fitzroy v Hawthorn,Junction Oval,1975.0
5,9883,South Melbourne v Geelong,Lake Oval,1975.0
6,10034,Fitzroy v North Melbourne,Junction Oval,1975.0
7,10940,Hawthorn v Fitzroy,Princes Park,1975.0
8,10973,Geelong v South Melbourne,Kardinia Park,1975.0
9,11002,North Melbourne v Geelong,Arden St,1975.0
10,11022,Melbourne v Geelong,M.C.G.,1975.0
11,11095,Fitzroy v Geelong,Waverley Park,1975.0
12,11198,Hawthorn v Melbourne,Princes Park,1975.0
13,11301,North Melbourne v South Melbourne,Arden St,1975.0
14,11427,South Melbourne v Melbourne,Waverley Park,1975.0
15,11502,South Melbourne v St Kilda,Lake Oval,1975.0
16,11832,Fitzroy v Footscray,Junction Oval,1975.0
17,12010,Fitzroy v South Melbourne,Junction Oval,1975.0
18,12236,Hawthorn v Essendon,Princes Park,1975.0
19,12449,Footscray v Geelong,Western Oval,1975.0
20,12631,Melbourne v North Melbourne,Waverley Park,1975.0
