,0,1,2,3
0,Lowest Home & Away Crowds,,,
1,9815,South Melbourne v Footscray,Lake Oval,1979.0
2,10626,South Melbourne v Hawthorn,Lake Oval,1979.0
3,10680,North Melbourne v Melbourne,Arden St,1979.0
4,10977,Hawthorn v Melbourne,Princes Park,1979.0
5,11298,South Melbourne v Geelong,Lake Oval,1979.0
6,12076,Fitzroy v Footscray,Junction Oval,1979.0
7,12149,Fitzroy v Melbourne,Waverley Park,1979.0
8,12330,St Kilda v Fitzroy,Moorabbin Oval,1979.0
9,12394,South Melbourne v St Kilda,Lake Oval,1979.0
10,12516,Hawthorn v Footscray,Princes Park,1979.0
11,12557,Footscray v Richmond,Western Oval,1979.0
12,12827,Melbourne v Hawthorn,Waverley Park,1979.0
13,12839,Footscray v Hawthorn,Western Oval,1979.0
14,12969,St Kilda v South Melbourne,Moorabbin Oval,1979.0
15,13176,Hawthorn v St Kilda,Princes Park,1979.0
16,13272,Melbourne v Geelong,Waverley Park,1979.0
17,13386,Footscray v St Kilda,Western Oval,1979.0
18,13557,Hawthorn v Richmond,Princes Park,1979.0
19,13862,South Melbourne v Fitzroy,Lake Oval,1979.0
20,13925,North Melbourne v Footscray,Arden St,1979.0
