,0,1,2,3
0,Highest Home & Away Crowds,,,
1,73834,Richmond v Collingwood,M.C.G.,1966.0
2,64930,Melbourne v St Kilda,M.C.G.,1966.0
3,55426,Richmond v St Kilda,M.C.G.,1966.0
4,54976,Richmond v Geelong,M.C.G.,1966.0
5,50458,St Kilda v Essendon,Moorabbin Oval,1966.0
6,46319,Melbourne v Collingwood,M.C.G.,1966.0
7,45256,Richmond v South Melbourne,M.C.G.,1966.0
8,43487,Essendon v Collingwood,Windy Hill,1966.0
9,43018,Carlton v Richmond,Princes Park,1966.0
10,40130,Collingwood v Richmond,Victoria Park,1966.0
11,39317,Melbourne v Geelong,M.C.G.,1966.0
12,38918,Collingwood v Essendon,Victoria Park,1966.0
13,38498,Melbourne v Essendon,M.C.G.,1966.0
14,38094,Richmond v Carlton,M.C.G.,1966.0
15,37607,Collingwood v St Kilda,Victoria Park,1966.0
16,37236,Carlton v Geelong,Princes Park,1966.0
17,37140,St Kilda v Geelong,Moorabbin Oval,1966.0
18,37034,Collingwood v Geelong,Victoria Park,1966.0
19,35955,Melbourne v Carlton,M.C.G.,1966.0
20,35460,Melbourne v Richmond,M.C.G.,1966.0
