,0,1,2,3
0,Highest Home & Away Crowds,,,
1,91731,Collingwood v Essendon,M.C.G.,2014.0
2,80222,Geelong v Hawthorn,M.C.G.,2014.0
3,74664,Essendon v Richmond,M.C.G.,2014.0
4,72768,Hawthorn v Sydney,M.C.G.,2014.0
5,72216,Hawthorn v Geelong,M.C.G.,2014.0
6,70516,Hawthorn v Collingwood,M.C.G.,2014.0
7,68251,Carlton v Collingwood,M.C.G.,2014.0
8,68130,Melbourne v Collingwood,M.C.G.,2014.0
9,63152,Collingwood v Geelong,M.C.G.,2014.0
10,62730,Essendon v Carlton,M.C.G.,2014.0
11,62100,Richmond v Collingwood,M.C.G.,2014.0
12,62037,Richmond v Carlton,M.C.G.,2014.0
13,58996,Essendon v Collingwood,M.C.G.,2014.0
14,58032,Richmond v Essendon,M.C.G.,2014.0
15,57116,Collingwood v North Melbourne,M.C.G.,2014.0
16,56910,Richmond v Melbourne,M.C.G.,2014.0
17,56663,Carlton v Essendon,M.C.G.,2014.0
18,53049,Collingwood v West Coast,M.C.G.,2014.0
19,52990,Richmond v Hawthorn,M.C.G.,2014.0
20,52505,Port Adelaide v Carlton,Adelaide Oval,2014.0
