,0,1,2,3
0,Lowest Home & Away Crowds,,,
1,6836,Fitzroy v St Kilda,Junction Oval,1980.0
2,7554,North Melbourne v Melbourne,Arden St,1980.0
3,8209,Hawthorn v Fitzroy,Princes Park,1980.0
4,10302,North Melbourne v St Kilda,Arden St,1980.0
5,10501,Hawthorn v Melbourne,Princes Park,1980.0
6,10681,Fitzroy v Footscray,Junction Oval,1980.0
7,11362,Fitzroy v Richmond,Junction Oval,1980.0
8,11643,South Melbourne v Melbourne,Lake Oval,1980.0
9,11686,Hawthorn v St Kilda,Princes Park,1980.0
10,11758,Hawthorn v Footscray,Princes Park,1980.0
11,11785,Footscray v Melbourne,Western Oval,1980.0
12,12004,Fitzroy v Geelong,Junction Oval,1980.0
13,12015,South Melbourne v Fitzroy,Lake Oval,1980.0
14,12361,South Melbourne v Carlton,Lake Oval,1980.0
15,12362,Footscray v Hawthorn,Western Oval,1980.0
16,13209,South Melbourne v Geelong,S.C.G.,1980.0
17,13236,St Kilda v Geelong,Moorabbin Oval,1980.0
18,13476,Footscray v North Melbourne,S.C.G.,1980.0
19,13682,South Melbourne v North Melbourne,Lake Oval,1980.0
20,13966,Footscray v St Kilda,Western Oval,1980.0
