, ,Home & Away,Finals,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0
,Venue,Attendance,GM,Ave.,Attendance,GM,Ave.
0,Docklands,1465172,48,30524,44709.0,1.0,44709.0
1,Football Park,713320,22,32424,,,
2,Gabba,301470,11,27406,25925.0,1.0,25925.0
3,Kardinia Park,154753,7,22108,,,
4,M.C.G.,1937921,42,46141,495928.0,7.0,70847.0
5,Princes Park,221902,9,24656,,,
6,S.C.G.,335845,15,22390,,,
7,Subiaco,485208,16,30326,,,
8,W.A.C.A.,125220,6,20870,,,
