,0,1,2,3
0,Lowest Home & Away Crowds,,,
1,8000,Collingwood v Melbourne,Victoria Park,1923.0
2,9000,Fitzroy v Richmond,Brunswick St,1923.0
3,9353,Melbourne v Geelong,M.C.G.,1923.0
4,9414,Melbourne v Collingwood,M.C.G.,1923.0
5,9500,Geelong v St Kilda,Corio Oval,1923.0
6,10000,Essendon v Melbourne,Windy Hill,1923.0
7,10000,Geelong v Melbourne,Corio Oval,1923.0
8,11000,Richmond v Melbourne,Punt Rd,1923.0
9,11500,Geelong v Richmond,Corio Oval,1923.0
10,12000,Richmond v Collingwood,Punt Rd,1923.0
11,12000,South Melbourne v Melbourne,Lake Oval,1923.0
12,12000,South Melbourne v Geelong,Lake Oval,1923.0
13,12000,Carlton v Melbourne,Princes Park,1923.0
14,12000,Carlton v Geelong,Princes Park,1923.0
15,12000,Collingwood v Geelong,Victoria Park,1923.0
16,12000,Fitzroy v South Melbourne,Brunswick St,1923.0
17,12000,Fitzroy v Geelong,Brunswick St,1923.0
18,12000,Geelong v Fitzroy,Corio Oval,1923.0
19,12146,Melbourne v Fitzroy,M.C.G.,1923.0
20,13000,Essendon v Geelong,Windy Hill,1923.0
