, ,Home & Away,Finals,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0
,Venue,Attendance,GM,Ave.,Attendance,GM,Ave.
0,Brunswick St,158765,8,19846,,,
1,Corio Oval,111000,8,13875,,,
2,Junction Oval,183000,8,22875,,,
3,Lake Oval,163441,8,20430,,,
4,M.C.G.,127220,8,15903,213462.0,4.0,53366.0
5,Princes Park,150000,8,18750,,,
6,Punt Rd,132000,8,16500,,,
7,Victoria Park,145000,8,18125,,,
8,Windy Hill,161000,8,20125,,,
