,0,1,2,3
0,Highest Home & Away Crowds,,,
1,83773,Essendon v Richmond,M.C.G.,1998.0
2,81542,Collingwood v Essendon,M.C.G.,1998.0
3,78259,Collingwood v Richmond,M.C.G.,1998.0
4,76387,Melbourne v Richmond,M.C.G.,1998.0
5,71488,St Kilda v Richmond,Waverley Park,1998.0
6,70969,Essendon v Carlton,M.C.G.,1998.0
7,70200,Richmond v Essendon,M.C.G.,1998.0
8,69963,Carlton v Collingwood,M.C.G.,1998.0
9,68177,Carlton v Essendon,M.C.G.,1998.0
10,68050,North Melbourne v Western Bulldogs,M.C.G.,1998.0
11,67157,Essendon v Western Bulldogs,M.C.G.,1998.0
12,66287,Richmond v Carlton,M.C.G.,1998.0
13,64480,Essendon v Collingwood,M.C.G.,1998.0
14,62866,Essendon v Sydney,M.C.G.,1998.0
15,61089,Geelong v Essendon,M.C.G.,1998.0
16,60741,Collingwood v Carlton,M.C.G.,1998.0
17,58369,North Melbourne v Collingwood,M.C.G.,1998.0
18,57894,Collingwood v Sydney,M.C.G.,1998.0
19,57425,Melbourne v Collingwood,M.C.G.,1998.0
20,57303,Richmond v Collingwood,M.C.G.,1998.0
