,0,1,2,3
0,Lowest Home & Away Crowds,,,
1,10431,Kangaroos v Port Adelaide,Manuka Oval,2005.0
2,12465,St Kilda v Fremantle,York Park,2005.0
3,12626,Kangaroos v Melbourne,Manuka Oval,2005.0
4,13037,Western Bulldogs v Carlton,Marrara Oval,2005.0
5,13481,Kangaroos v Sydney,Manuka Oval,2005.0
6,16076,Carlton v Fremantle,M.C.G.,2005.0
7,16287,Hawthorn v Adelaide,York Park,2005.0
8,16371,Carlton v Port Adelaide,M.C.G.,2005.0
9,16933,Hawthorn v West Coast,York Park,2005.0
10,17402,St Kilda v Port Adelaide,York Park,2005.0
11,19362,Geelong v Port Adelaide,Kardinia Park,2005.0
12,20148,Geelong v Melbourne,Kardinia Park,2005.0
13,20372,Geelong v West Coast,Kardinia Park,2005.0
14,20869,Geelong v Fremantle,Kardinia Park,2005.0
15,21301,Richmond v Port Adelaide,Docklands,2005.0
16,21963,Melbourne v Fremantle,M.C.G.,2005.0
17,22358,Western Bulldogs v Sydney,S.C.G.,2005.0
18,23019,Geelong v Western Bulldogs,Kardinia Park,2005.0
19,23506,Geelong v Adelaide,Kardinia Park,2005.0
20,23722,Hawthorn v Kangaroos,Docklands,2005.0
