,0,1,2,3
0,Highest Home & Away Crowds,,,
1,62152,Richmond v Essendon,M.C.G.,1969.0
2,48656,Richmond v Carlton,M.C.G.,1969.0
3,45546,Richmond v Collingwood,M.C.G.,1969.0
4,44710,Richmond v St Kilda,M.C.G.,1969.0
5,43610,Collingwood v Carlton,Victoria Park,1969.0
6,42954,St Kilda v Geelong,Moorabbin Oval,1969.0
7,39212,Carlton v Collingwood,Princes Park,1969.0
8,38437,Collingwood v Geelong,Victoria Park,1969.0
9,38327,Melbourne v Essendon,M.C.G.,1969.0
10,37767,St Kilda v Carlton,Moorabbin Oval,1969.0
11,35933,Richmond v Hawthorn,M.C.G.,1969.0
12,34959,St Kilda v Collingwood,Moorabbin Oval,1969.0
13,33591,Richmond v Footscray,M.C.G.,1969.0
14,32527,Melbourne v Hawthorn,M.C.G.,1969.0
15,32485,Melbourne v Collingwood,M.C.G.,1969.0
16,32025,Geelong v Carlton,Kardinia Park,1969.0
17,31923,Collingwood v Hawthorn,Victoria Park,1969.0
18,31569,Geelong v Hawthorn,Kardinia Park,1969.0
19,29759,Collingwood v St Kilda,Victoria Park,1969.0
20,28893,Essendon v Collingwood,Windy Hill,1969.0
