, ,Home & Away,Finals,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0
,Venue,Attendance,GM,Ave.,Attendance,GM,Ave.
0,Arden St,147729,10,14773,,,
1,Glenferrie Oval,176929,10,17693,,,
2,Kardinia Park,214330,10,21433,,,
3,Lake Oval,140936,10,14094,,,
4,M.C.G.,621978,20,31099,436221.0,4.0,109055.0
5,Moorabbin Oval,220705,10,22071,,,
6,Princes Park,354677,20,17734,,,
7,Victoria Park,264167,10,26417,,,
8,Western Oval,156810,10,15681,,,
9,Windy Hill,188534,10,18853,,,
