,0,1,2,3
0,Highest Home & Away Crowds,,,
1,73118,Essendon v Collingwood,M.C.G.,1999.0
2,72130,Hawthorn v Sydney,Waverley Park,1999.0
3,71501,Essendon v Carlton,M.C.G.,1999.0
4,70506,Carlton v Collingwood,M.C.G.,1999.0
5,68831,Essendon v Kangaroos,M.C.G.,1999.0
6,66207,Carlton v Essendon,M.C.G.,1999.0
7,62928,Essendon v St Kilda,M.C.G.,1999.0
8,61783,Essendon v Geelong,M.C.G.,1999.0
9,59458,Richmond v Essendon,M.C.G.,1999.0
10,56129,Collingwood v Essendon,M.C.G.,1999.0
11,55230,Essendon v Western Bulldogs,M.C.G.,1999.0
12,55096,Essendon v West Coast,M.C.G.,1999.0
13,53560,Collingwood v Carlton,M.C.G.,1999.0
14,52103,Carlton v Richmond,M.C.G.,1999.0
15,51722,Melbourne v Essendon,M.C.G.,1999.0
16,50324,Essendon v Sydney,M.C.G.,1999.0
17,49609,Collingwood v Richmond,M.C.G.,1999.0
18,48835,Essendon v Richmond,M.C.G.,1999.0
19,48620,Collingwood v Hawthorn,M.C.G.,1999.0
20,48383,Kangaroos v Essendon,M.C.G.,1999.0
