, ,Home & Away,Finals,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0
,Venue,Attendance,GM,Ave.,Attendance,GM,Ave.
0,Football Park,777287,22,35331,,,
1,Gabba,240791,11,21890,50157.0,2.0,25079.0
2,Kardinia Park,197296,9,21922,,,
3,M.C.G.,2457440,58,42370,421850.0,7.0,60264.0
4,Princes Park,345368,16,21586,,,
5,S.C.G.,401506,15,26767,,,
6,Subiaco,456096,16,28506,,,
7,Victoria Park,43934,2,21967,,,
8,W.A.C.A.,147142,6,24524,,,
9,Waverley Park,704719,21,33558,,,
