,0,1,2,3
0,Highest Home & Away Crowds,,,
1,42000,Carlton v Richmond,Princes Park,1946.0
2,40000,Collingwood v Carlton,Victoria Park,1946.0
3,39000,Carlton v Footscray,Princes Park,1946.0
4,38000,South Melbourne v Carlton,Junction Oval,1946.0
5,38000,South Melbourne v Richmond,Junction Oval,1946.0
6,38000,Richmond v Essendon,Punt Rd,1946.0
7,38000,Richmond v Carlton,Punt Rd,1946.0
8,32000,Fitzroy v Richmond,Brunswick St,1946.0
9,32000,Essendon v Collingwood,Windy Hill,1946.0
10,32000,Richmond v Collingwood,Punt Rd,1946.0
11,31000,Richmond v Footscray,Punt Rd,1946.0
12,30000,Carlton v Fitzroy,Princes Park,1946.0
13,30000,North Melbourne v Collingwood,Arden St,1946.0
14,30000,Melbourne v Essendon,Punt Rd,1946.0
15,29000,Footscray v Collingwood,Western Oval,1946.0
16,29000,Essendon v Footscray,Windy Hill,1946.0
17,29000,Essendon v Carlton,Windy Hill,1946.0
18,27000,Footscray v Richmond,Western Oval,1946.0
19,27000,Carlton v Collingwood,Princes Park,1946.0
20,26000,Footscray v Essendon,Western Oval,1946.0
