,0,1,2,3
0,Highest Home & Away Crowds,,,
1,92935,Hawthorn v Collingwood,Waverley Park,1981.0
2,79326,Collingwood v Essendon,Waverley Park,1981.0
3,75221,Essendon v Geelong,Waverley Park,1981.0
4,69217,Richmond v Collingwood,M.C.G.,1981.0
5,64207,Richmond v Carlton,M.C.G.,1981.0
6,64149,Essendon v Collingwood,M.C.G.,1981.0
7,61908,Richmond v Essendon,M.C.G.,1981.0
8,56372,Carlton v Richmond,Waverley Park,1981.0
9,50441,Collingwood v Geelong,Waverley Park,1981.0
10,48528,North Melbourne v Richmond,Waverley Park,1981.0
11,46230,Richmond v Geelong,M.C.G.,1981.0
12,45750,Richmond v Hawthorn,M.C.G.,1981.0
13,41395,Geelong v Collingwood,Kardinia Park,1981.0
14,40240,Richmond v St Kilda,Waverley Park,1981.0
15,37589,Richmond v Fitzroy,M.C.G.,1981.0
16,37256,Geelong v Essendon,Kardinia Park,1981.0
17,37177,Collingwood v Richmond,Victoria Park,1981.0
18,36681,Carlton v Essendon,Princes Park,1981.0
19,36488,Melbourne v St Kilda,M.C.G.,1981.0
20,36343,Carlton v Collingwood,Princes Park,1981.0
