,0,1,2,3
0,Highest Home & Away Crowds,,,
1,81099,Melbourne v Collingwood,M.C.G.,1960.0
2,50274,Melbourne v Essendon,M.C.G.,1960.0
3,42935,Melbourne v St Kilda,M.C.G.,1960.0
4,39927,Collingwood v Fitzroy,Victoria Park,1960.0
5,39110,Collingwood v Essendon,Victoria Park,1960.0
6,36966,Melbourne v North Melbourne,M.C.G.,1960.0
7,35539,Melbourne v Footscray,M.C.G.,1960.0
8,33815,Fitzroy v Carlton,Brunswick St,1960.0
9,32500,Essendon v Melbourne,Windy Hill,1960.0
10,32000,St Kilda v Melbourne,Junction Oval,1960.0
11,31150,Carlton v Richmond,Princes Park,1960.0
12,31000,Richmond v Essendon,Punt Rd,1960.0
13,30080,Fitzroy v Collingwood,Brunswick St,1960.0
14,30000,Essendon v Collingwood,Windy Hill,1960.0
15,30000,Hawthorn v Collingwood,Glenferrie Oval,1960.0
16,29853,Collingwood v Carlton,Victoria Park,1960.0
17,29741,Melbourne v Carlton,M.C.G.,1960.0
18,29500,Essendon v Fitzroy,Windy Hill,1960.0
19,28600,St Kilda v Collingwood,Junction Oval,1960.0
20,28263,Collingwood v Melbourne,Victoria Park,1960.0
