,0,1,2,3
0,Highest Home & Away Crowds,,,
1,51061,Melbourne v Richmond,M.C.G.,1951.0
2,38000,Richmond v Collingwood,Punt Rd,1951.0
3,37374,Melbourne v Collingwood,M.C.G.,1951.0
4,35000,Essendon v Collingwood,Windy Hill,1951.0
5,34000,Carlton v Footscray,Princes Park,1951.0
6,32000,Geelong v Richmond,Kardinia Park,1951.0
7,31000,Carlton v Collingwood,Princes Park,1951.0
8,30500,Collingwood v Essendon,Victoria Park,1951.0
9,30000,Essendon v Fitzroy,Windy Hill,1951.0
10,30000,Essendon v Carlton,Windy Hill,1951.0
11,30000,Essendon v Richmond,Windy Hill,1951.0
12,29774,Melbourne v Carlton,M.C.G.,1951.0
13,28000,Carlton v Richmond,Princes Park,1951.0
14,27000,Footscray v Essendon,Western Oval,1951.0
15,27000,Carlton v Essendon,Princes Park,1951.0
16,27000,St Kilda v Fitzroy,Junction Oval,1951.0
17,26500,Geelong v Collingwood,Kardinia Park,1951.0
18,26000,Footscray v Carlton,Western Oval,1951.0
19,26000,Essendon v Geelong,Windy Hill,1951.0
20,26000,Richmond v Fitzroy,Punt Rd,1951.0
