,0,1,2,3
0,Lowest Home & Away Crowds,,,
1,6000,North Melbourne v Hawthorn,Arden St,1951.0
2,6000,St Kilda v Hawthorn,Junction Oval,1951.0
3,8000,Fitzroy v St Kilda,Brunswick St,1951.0
4,8500,South Melbourne v Hawthorn,Lake Oval,1951.0
5,8500,Fitzroy v Hawthorn,Brunswick St,1951.0
6,9000,Hawthorn v North Melbourne,Glenferrie Oval,1951.0
7,9000,Fitzroy v Melbourne,Brunswick St,1951.0
8,10000,Hawthorn v Melbourne,Glenferrie Oval,1951.0
9,10000,Hawthorn v St Kilda,Glenferrie Oval,1951.0
10,10000,Hawthorn v Footscray,Glenferrie Oval,1951.0
11,10000,Hawthorn v Geelong,Glenferrie Oval,1951.0
12,10000,Richmond v Melbourne,Punt Rd,1951.0
13,10000,St Kilda v North Melbourne,Junction Oval,1951.0
14,10000,South Melbourne v North Melbourne,Lake Oval,1951.0
15,10019,Melbourne v St Kilda,M.C.G.,1951.0
16,11000,Hawthorn v Richmond,Glenferrie Oval,1951.0
17,11000,Carlton v Melbourne,Princes Park,1951.0
18,12000,Hawthorn v Collingwood,Glenferrie Oval,1951.0
19,12000,Hawthorn v Essendon,Glenferrie Oval,1951.0
20,12000,North Melbourne v Fitzroy,Arden St,1951.0
