,0,1,2,3
0,Highest Home & Away Crowds,,,
1,32475,Melbourne v Collingwood,M.C.G.,1926.0
2,32000,South Melbourne v Collingwood,Lake Oval,1926.0
3,32000,Richmond v Carlton,Punt Rd,1926.0
4,30000,Essendon v Richmond,Windy Hill,1926.0
5,30000,Carlton v Essendon,Princes Park,1926.0
6,30000,Carlton v Collingwood,Princes Park,1926.0
7,29000,South Melbourne v Carlton,Lake Oval,1926.0
8,28628,Melbourne v Richmond,M.C.G.,1926.0
9,27786,Melbourne v Carlton,M.C.G.,1926.0
10,27000,Richmond v South Melbourne,Punt Rd,1926.0
11,26550,Collingwood v Geelong,Victoria Park,1926.0
12,26000,Richmond v Geelong,Punt Rd,1926.0
13,25600,Geelong v Essendon,Corio Oval,1926.0
14,25000,Fitzroy v Collingwood,Brunswick St,1926.0
15,25000,Fitzroy v Carlton,Brunswick St,1926.0
16,25000,Essendon v Carlton,Windy Hill,1926.0
17,25000,Essendon v South Melbourne,Windy Hill,1926.0
18,25000,Collingwood v Essendon,Victoria Park,1926.0
19,25000,Carlton v Geelong,Princes Park,1926.0
20,25000,Carlton v Fitzroy,Princes Park,1926.0
