,0,1,2,3
0,Highest Home & Away Crowds,,,
1,30544,Melbourne v Collingwood,M.C.G.,1941.0
2,30000,Collingwood v Carlton,Victoria Park,1941.0
3,29000,Carlton v Melbourne,Princes Park,1941.0
4,28407,Melbourne v Carlton,M.C.G.,1941.0
5,28000,Richmond v Carlton,Punt Rd,1941.0
6,27000,Carlton v Richmond,Princes Park,1941.0
7,26000,Richmond v Essendon,Punt Rd,1941.0
8,23110,Melbourne v South Melbourne,M.C.G.,1941.0
9,21000,Footscray v Carlton,Western Oval,1941.0
10,21000,Carlton v Essendon,Princes Park,1941.0
11,20765,Melbourne v Richmond,M.C.G.,1941.0
12,20000,Essendon v Richmond,Windy Hill,1941.0
13,20000,South Melbourne v Footscray,Lake Oval,1941.0
14,20000,St Kilda v Footscray,Junction Oval,1941.0
15,19000,St Kilda v Essendon,Junction Oval,1941.0
16,18500,Carlton v Collingwood,Princes Park,1941.0
17,17559,Melbourne v Essendon,M.C.G.,1941.0
18,17500,Collingwood v Richmond,Victoria Park,1941.0
19,17000,Fitzroy v Footscray,Brunswick St,1941.0
20,16000,Footscray v Collingwood,Western Oval,1941.0
