,0,1,2,3
0,Highest Home & Away Crowds,,,
1,38000,Richmond v Carlton,Punt Rd,1945.0
2,32000,South Melbourne v Richmond,Junction Oval,1945.0
3,30000,Footscray v Carlton,Western Oval,1945.0
4,30000,South Melbourne v Footscray,Junction Oval,1945.0
5,28000,Richmond v Essendon,Punt Rd,1945.0
6,27000,Footscray v South Melbourne,Western Oval,1945.0
7,27000,Richmond v South Melbourne,Punt Rd,1945.0
8,26000,South Melbourne v North Melbourne,Junction Oval,1945.0
9,25500,Carlton v South Melbourne,Princes Park,1945.0
10,25000,Carlton v Collingwood,Princes Park,1945.0
11,25000,North Melbourne v South Melbourne,Arden St,1945.0
12,24000,Collingwood v Fitzroy,Victoria Park,1945.0
13,24000,Collingwood v South Melbourne,Victoria Park,1945.0
14,24000,Richmond v Footscray,Punt Rd,1945.0
15,23000,Footscray v Essendon,Western Oval,1945.0
16,23000,Richmond v Collingwood,Punt Rd,1945.0
17,23000,Melbourne v Richmond,Punt Rd,1945.0
18,22000,South Melbourne v Essendon,Junction Oval,1945.0
19,21000,Carlton v Richmond,Princes Park,1945.0
20,21000,Richmond v North Melbourne,Punt Rd,1945.0
