, ,Home & Away,Finals,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0
,Venue,Attendance,GM,Ave.,Attendance,GM,Ave.
0,Arden St,124500,10,12450,,,
1,Brunswick St,143000,10,14300,,,
2,Glenferrie Oval,90500,10,9050,,,
3,Junction Oval,295500,20,14775,,,
4,Kardinia Park,87000,10,8700,,,
5,Princes Park,163500,10,16350,205361.0,4.0,51340.0
6,Punt Rd,344000,20,17200,,,
7,Victoria Park,168000,10,16800,,,
8,Western Oval,176500,10,17650,,,
9,Windy Hill,127000,10,12700,,,
