,0,1,2,3
0,Highest Home & Away Crowds,,,
1,94825,Collingwood v Essendon,M.C.G.,1995.0
2,87984,Essendon v Carlton,M.C.G.,1995.0
3,87119,Carlton v Collingwood,M.C.G.,1995.0
4,84745,Carlton v Richmond,M.C.G.,1995.0
5,78934,Collingwood v Carlton,M.C.G.,1995.0
6,77643,Essendon v Geelong,M.C.G.,1995.0
7,77448,Essendon v Collingwood,M.C.G.,1995.0
8,76628,Richmond v Essendon,M.C.G.,1995.0
9,73753,Carlton v Essendon,M.C.G.,1995.0
10,70809,Richmond v Collingwood,M.C.G.,1995.0
11,66719,North Melbourne v Collingwood,M.C.G.,1995.0
12,65335,Richmond v Geelong,M.C.G.,1995.0
13,62606,Richmond v North Melbourne,M.C.G.,1995.0
14,62212,Collingwood v Geelong,M.C.G.,1995.0
15,60057,Essendon v Melbourne,M.C.G.,1995.0
16,59954,Collingwood v Richmond,M.C.G.,1995.0
17,59354,North Melbourne v Essendon,M.C.G.,1995.0
18,53290,Melbourne v Carlton,M.C.G.,1995.0
19,52523,Melbourne v Essendon,M.C.G.,1995.0
20,51774,Melbourne v Collingwood,M.C.G.,1995.0
