,0,1,2,3
0,Lowest Home & Away Crowds,,,
1,7426,Fitzroy v Sydney,Western Oval,1995.0
2,7561,Fitzroy v Fremantle,Western Oval,1995.0
3,7648,Brisbane Bears v St Kilda,Gabba,1995.0
4,8150,Sydney v Brisbane Bears,S.C.G.,1995.0
5,8209,Brisbane Bears v Hawthorn,Gabba,1995.0
6,8209,Brisbane Bears v Fitzroy,Gabba,1995.0
7,8460,Brisbane Bears v Sydney,Gabba,1995.0
8,8862,Fitzroy v Melbourne,Western Oval,1995.0
9,9196,Fitzroy v Geelong,Western Oval,1995.0
10,9334,Brisbane Bears v Adelaide,Gabba,1995.0
11,9363,Fitzroy v St Kilda,Princes Park,1995.0
12,10410,Sydney v Fremantle,S.C.G.,1995.0
13,10762,Sydney v Fitzroy,S.C.G.,1995.0
14,11082,Fitzroy v North Melbourne,Western Oval,1995.0
15,11282,Fitzroy v West Coast,Bruce Stadium,1995.0
16,11467,Brisbane Bears v Collingwood,Gabba,1995.0
17,11524,Brisbane Bears v Richmond,Gabba,1995.0
18,11556,Footscray v Brisbane Bears,Western Oval,1995.0
19,11822,North Melbourne v West Coast,Princes Park,1995.0
20,11842,Brisbane Bears v Melbourne,Gabba,1995.0
