, ,Home & Away,Finals,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0
,Venue,Attendance,GM,Ave.,Attendance,GM,Ave.
0,Kardinia Park,143911,9,15990,,,
1,M.C.G.,933365,31,30109,233640.0,3.0,77880.0
2,Moorabbin Oval,115103,9,12789,,,
3,Princes Park,289736,17,17043,,,
4,S.C.G.,284312,11,25847,,,
5,Victoria Park,275917,15,18394,,,
6,Waverley Park,599525,23,26066,190074.0,3.0,63358.0
7,Western Oval,170578,9,18953,,,
8,Windy Hill,159450,8,19931,,,
