, ,Home & Away,Finals,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0
,Venue,Attendance,GM,Ave.,Attendance,GM,Ave.
0,Brunswick St,131000,8,16375,,,
1,Corio Oval,114000,8,14250,,,
2,East Melbourne,86500,8,10813,,,
3,Junction Oval,108000,8,13500,,,
4,Lake Oval,141000,8,17625,,,
5,M.C.G.,92408,8,11551,165450.0,4.0,41363.0
6,Princes Park,226000,8,28250,,,
7,Punt Rd,153000,8,19125,,,
8,Victoria Park,123500,8,15438,,,
