,0,1,2,3
0,Highest Home & Away Crowds,,,
1,86275,Melbourne v Essendon,M.C.G.,1962.0
2,55012,Melbourne v Footscray,M.C.G.,1962.0
3,54312,Melbourne v Collingwood,M.C.G.,1962.0
4,54264,Melbourne v Carlton,M.C.G.,1962.0
5,51470,Melbourne v Geelong,M.C.G.,1962.0
6,48952,Melbourne v St Kilda,M.C.G.,1962.0
7,42170,Collingwood v St Kilda,Victoria Park,1962.0
8,41846,Carlton v Geelong,Princes Park,1962.0
9,41634,Melbourne v Richmond,M.C.G.,1962.0
10,40224,Footscray v Collingwood,Western Oval,1962.0
11,39000,Essendon v Carlton,Windy Hill,1962.0
12,38300,St Kilda v Carlton,Junction Oval,1962.0
13,37300,St Kilda v Essendon,Junction Oval,1962.0
14,37000,Essendon v Footscray,Windy Hill,1962.0
15,37000,Essendon v Collingwood,Windy Hill,1962.0
16,36457,Carlton v Essendon,Princes Park,1962.0
17,35000,Essendon v Geelong,Windy Hill,1962.0
18,34528,Collingwood v Carlton,Victoria Park,1962.0
19,34032,Footscray v Geelong,Western Oval,1962.0
20,32550,Carlton v Collingwood,Princes Park,1962.0
