,0,1,2,3
0,Highest Home & Away Crowds,,,
1,87549,Essendon v Collingwood,M.C.G.,1996.0
2,75632,Essendon v Geelong,M.C.G.,1996.0
3,71663,Collingwood v St Kilda,M.C.G.,1996.0
4,70152,Carlton v Collingwood,M.C.G.,1996.0
5,69237,Essendon v Sydney,M.C.G.,1996.0
6,69072,Collingwood v Richmond,M.C.G.,1996.0
7,68537,North Melbourne v Carlton,M.C.G.,1996.0
8,67931,Carlton v Geelong,M.C.G.,1996.0
9,65420,Carlton v Essendon,M.C.G.,1996.0
10,63196,Melbourne v Hawthorn,M.C.G.,1996.0
11,62207,Essendon v Carlton,M.C.G.,1996.0
12,61740,Richmond v North Melbourne,M.C.G.,1996.0
13,61448,Collingwood v Carlton,M.C.G.,1996.0
14,59062,Carlton v Richmond,M.C.G.,1996.0
15,58768,Essendon v Richmond,M.C.G.,1996.0
16,56609,Collingwood v Geelong,M.C.G.,1996.0
17,53268,Collingwood v Melbourne,M.C.G.,1996.0
18,52426,North Melbourne v Geelong,M.C.G.,1996.0
19,52271,Richmond v Essendon,M.C.G.,1996.0
20,51057,Collingwood v Essendon,M.C.G.,1996.0
