,0,1,2,3
0,Lowest Home & Away Crowds,,,
1,5083,Fitzroy v Fremantle,Western Oval,1996.0
2,6469,Fitzroy v Brisbane Bears,Princes Park,1996.0
3,7677,Footscray v St Kilda,Princes Park,1996.0
4,7781,Fitzroy v St Kilda,Western Oval,1996.0
5,8674,Footscray v Fremantle,Western Oval,1996.0
6,8685,Fitzroy v Adelaide,Western Oval,1996.0
7,8747,Melbourne v West Coast,Princes Park,1996.0
8,8757,Fitzroy v Footscray,Western Oval,1996.0
9,9701,Fitzroy v Sydney,Western Oval,1996.0
10,9994,Footscray v Brisbane Bears,Western Oval,1996.0
11,10239,Fitzroy v Hawthorn,Western Oval,1996.0
12,10504,Fitzroy v Geelong,Western Oval,1996.0
13,10836,Fitzroy v Melbourne,Western Oval,1996.0
14,10965,Sydney v Fremantle,S.C.G.,1996.0
15,11140,Footscray v Adelaide,Western Oval,1996.0
16,11184,Footscray v West Coast,Western Oval,1996.0
17,11881,Melbourne v St Kilda,Princes Park,1996.0
18,12748,Fitzroy v Essendon,Princes Park,1996.0
19,13497,Fitzroy v Richmond,Western Oval,1996.0
20,13824,St Kilda v Brisbane Bears,Waverley Park,1996.0
