,0,1,2,3
0,Highest Home & Away Crowds,,,
1,60898,Collingwood v Carlton,M.C.G.,2004.0
2,60864,Carlton v Essendon,M.C.G.,2004.0
3,57294,Collingwood v Essendon,M.C.G.,2004.0
4,56988,Melbourne v Collingwood,M.C.G.,2004.0
5,56617,Carlton v Collingwood,M.C.G.,2004.0
6,55622,Richmond v Collingwood,M.C.G.,2004.0
7,54409,Melbourne v St Kilda,M.C.G.,2004.0
8,52983,Essendon v Collingwood,M.C.G.,2004.0
9,52539,St Kilda v Brisbane Lions,Docklands,2004.0
10,51400,Geelong v Essendon,Docklands,2004.0
11,50627,Collingwood v Geelong,Docklands,2004.0
12,50392,St Kilda v Essendon,Docklands,2004.0
13,50091,Sydney v Collingwood,Stadium Australia,2004.0
14,50003,Essendon v Brisbane Lions,Docklands,2004.0
15,49419,Essendon v Kangaroos,Docklands,2004.0
16,48286,Richmond v Essendon,M.C.G.,2004.0
17,47898,St Kilda v Collingwood,Docklands,2004.0
18,47314,Essendon v Melbourne,M.C.G.,2004.0
19,47302,Carlton v Hawthorn,Docklands,2004.0
20,46618,Richmond v Carlton,Docklands,2004.0
