,0,1,2,3
0,Lowest Home & Away Crowds,,,
1,7222,Kangaroos v Western Bulldogs,Manuka Oval,2004.0
2,8542,Kangaroos v West Coast,Manuka Oval,2004.0
3,11682,Hawthorn v Port Adelaide,M.C.G.,2004.0
4,13271,Western Bulldogs v Port Adelaide,Marrara Oval,2004.0
5,14554,Hawthorn v Fremantle,York Park,2004.0
6,14891,Kangaroos v Sydney,Manuka Oval,2004.0
7,15209,Geelong v Fremantle,Kardinia Park,2004.0
8,15581,Hawthorn v West Coast,York Park,2004.0
9,16910,Kangaroos v Port Adelaide,Docklands,2004.0
10,17092,Carlton v Fremantle,Princes Park,2004.0
11,17101,St Kilda v Adelaide,York Park,2004.0
12,17159,Hawthorn v Brisbane Lions,M.C.G.,2004.0
13,17648,Geelong v Brisbane Lions,Kardinia Park,2004.0
14,18018,Carlton v West Coast,Princes Park,2004.0
15,18224,Geelong v Adelaide,Kardinia Park,2004.0
16,18666,Richmond v Fremantle,M.C.G.,2004.0
17,18734,Western Bulldogs v Fremantle,Docklands,2004.0
18,18841,Western Bulldogs v West Coast,Docklands,2004.0
19,19223,St Kilda v Port Adelaide,York Park,2004.0
20,19231,Kangaroos v Adelaide,M.C.G.,2004.0
