,0,1,2,3
0,Highest Home & Away Crowds,,,
1,84894,Collingwood v Essendon,M.C.G.,2002.0
2,69613,Essendon v Collingwood,M.C.G.,2002.0
3,67453,Essendon v Richmond,M.C.G.,2002.0
4,65860,Melbourne v Collingwood,M.C.G.,2002.0
5,65331,Collingwood v Geelong,M.C.G.,2002.0
6,65316,Richmond v Collingwood,M.C.G.,2002.0
7,63864,Carlton v Collingwood,M.C.G.,2002.0
8,55633,Essendon v Carlton,M.C.G.,2002.0
9,54233,Collingwood v Carlton,M.C.G.,2002.0
10,54129,Sydney v Essendon,Stadium Australia,2002.0
11,53750,Hawthorn v Collingwood,M.C.G.,2002.0
12,50275,Port Adelaide v Adelaide,Football Park,2002.0
13,49513,Adelaide v Port Adelaide,Football Park,2002.0
14,48620,Collingwood v Richmond,M.C.G.,2002.0
15,48476,Collingwood v Hawthorn,M.C.G.,2002.0
16,48288,Collingwood v Kangaroos,Docklands,2002.0
17,47778,Essendon v Geelong,Docklands,2002.0
18,47279,Adelaide v Brisbane Lions,Football Park,2002.0
19,46649,Carlton v Essendon,M.C.G.,2002.0
20,46439,Port Adelaide v Brisbane Lions,Football Park,2002.0
