,0,1,2,3
0,Lowest Home & Away Crowds,,,
1,7671,Kangaroos v Adelaide,Manuka Oval,2002.0
2,8078,St Kilda v Fremantle,Princes Park,2002.0
3,9242,Kangaroos v Fremantle,Manuka Oval,2002.0
4,9398,Kangaroos v Port Adelaide,Princes Park,2002.0
5,9421,Melbourne v West Coast,Princes Park,2002.0
6,11539,Western Bulldogs v Fremantle,Princes Park,2002.0
7,11613,Kangaroos v West Coast,Manuka Oval,2002.0
8,11809,Western Bulldogs v West Coast,Princes Park,2002.0
9,12210,Melbourne v Adelaide,Princes Park,2002.0
10,14115,Carlton v Port Adelaide,Princes Park,2002.0
11,14776,Kangaroos v Sydney,S.C.G.,2002.0
12,15066,Hawthorn v Fremantle,York Park,2002.0
13,16079,Sydney v St Kilda,S.C.G.,2002.0
14,16353,Carlton v West Coast,Princes Park,2002.0
15,16844,Sydney v Fremantle,S.C.G.,2002.0
16,17641,St Kilda v Port Adelaide,Docklands,2002.0
17,18112,Hawthorn v Port Adelaide,York Park,2002.0
18,18193,Port Adelaide v Geelong,Football Park,2002.0
19,18475,Western Bulldogs v Adelaide,Docklands,2002.0
20,18608,Geelong v West Coast,Kardinia Park,2002.0
