,0,1,2,3
0,Highest Home & Away Crowds,,,
1,82191,Richmond v Collingwood,M.C.G.,1971.0
2,80231,Melbourne v Collingwood,M.C.G.,1971.0
3,52783,Richmond v Carlton,M.C.G.,1971.0
4,52256,Melbourne v Hawthorn,M.C.G.,1971.0
5,50281,Collingwood v Carlton,Waverley Park,1971.0
6,48708,Richmond v Melbourne,M.C.G.,1971.0
7,47931,Richmond v Hawthorn,M.C.G.,1971.0
8,46285,Collingwood v St Kilda,Waverley Park,1971.0
9,43785,Melbourne v Carlton,M.C.G.,1971.0
10,41312,Collingwood v Hawthorn,Victoria Park,1971.0
11,39830,Melbourne v St Kilda,M.C.G.,1971.0
12,38127,St Kilda v Collingwood,Moorabbin Oval,1971.0
13,37732,Melbourne v Richmond,M.C.G.,1971.0
14,36423,Richmond v Geelong,M.C.G.,1971.0
15,36267,Carlton v Richmond,Princes Park,1971.0
16,33576,Richmond v St Kilda,Waverley Park,1971.0
17,32312,Carlton v Collingwood,Princes Park,1971.0
18,31275,Carlton v Essendon,Princes Park,1971.0
19,30930,Collingwood v Richmond,Victoria Park,1971.0
20,30151,Carlton v Hawthorn,Princes Park,1971.0
