,0,1,2,3
0,Lowest Home & Away Crowds,,,
1,6522,North Melbourne v Melbourne,Arden St,1971.0
2,7365,North Melbourne v Geelong,Arden St,1971.0
3,7938,South Melbourne v Essendon,Lake Oval,1971.0
4,8253,Fitzroy v South Melbourne,Junction Oval,1971.0
5,8508,North Melbourne v St Kilda,Arden St,1971.0
6,8696,Fitzroy v North Melbourne,Junction Oval,1971.0
7,8732,North Melbourne v Essendon,Arden St,1971.0
8,8777,North Melbourne v Fitzroy,Arden St,1971.0
9,8899,Fitzroy v Geelong,Junction Oval,1971.0
10,9012,Geelong v Essendon,Waverley Park,1971.0
11,9122,Hawthorn v North Melbourne,Glenferrie Oval,1971.0
12,9255,South Melbourne v North Melbourne,Lake Oval,1971.0
13,9454,North Melbourne v South Melbourne,Arden St,1971.0
14,9835,North Melbourne v Collingwood,Arden St,1971.0
15,10073,Footscray v North Melbourne,Waverley Park,1971.0
16,10471,South Melbourne v Hawthorn,Lake Oval,1971.0
17,11222,Geelong v South Melbourne,Kardinia Park,1971.0
18,11312,Geelong v Fitzroy,Waverley Park,1971.0
19,11406,Richmond v North Melbourne,Waverley Park,1971.0
20,11672,Footscray v Geelong,Waverley Park,1971.0
