,0,1,2,3
0,Lowest Home & Away Crowds,,,
1,4866,Melbourne v Port Adelaide,Traeger Park,2015.0
2,6917,Greater Western Sydney v Gold Coast,Manuka Oval,2015.0
3,7824,Greater Western Sydney v North Melbourne,Sydney Showground,2015.0
4,8811,Greater Western Sydney v Melbourne,Manuka Oval,2015.0
5,8911,Gold Coast v Fremantle,Carrara,2015.0
6,8974,Melbourne v Greater Western Sydney,Docklands,2015.0
7,9079,Greater Western Sydney v Brisbane Lions,Sydney Showground,2015.0
8,9178,Greater Western Sydney v St Kilda,Sydney Showground,2015.0
9,9341,Gold Coast v West Coast,Carrara,2015.0
10,9343,Gold Coast v Port Adelaide,Carrara,2015.0
11,9449,Western Bulldogs v Gold Coast,Cazaly's Stadium,2015.0
12,9481,Greater Western Sydney v Adelaide,Sydney Showground,2015.0
13,9538,Greater Western Sydney v Carlton,Sydney Showground,2015.0
14,9589,Gold Coast v Greater Western Sydney,Carrara,2015.0
15,10093,Greater Western Sydney v Essendon,Sydney Showground,2015.0
16,11320,Hawthorn v Gold Coast,York Park,2015.0
17,11731,Hawthorn v Brisbane Lions,York Park,2015.0
18,11873,Melbourne v West Coast,Marrara Oval,2015.0
19,12011,North Melbourne v West Coast,Bellerive Oval,2015.0
20,12125,St Kilda v Carlton,Wellington,2015.0
