,0,1,2,3
0,Highest Home & Away Crowds,,,
1,81966,Richmond v Collingwood,M.C.G.,1983.0
2,72274,Melbourne v Collingwood,M.C.G.,1983.0
3,69596,Carlton v Collingwood,Waverley Park,1983.0
4,64232,Essendon v Carlton,Waverley Park,1983.0
5,60619,Carlton v Essendon,Waverley Park,1983.0
6,58780,Collingwood v Richmond,Waverley Park,1983.0
7,55380,Collingwood v Melbourne,Waverley Park,1983.0
8,51651,Richmond v Footscray,M.C.G.,1983.0
9,49707,Richmond v Essendon,M.C.G.,1983.0
10,48243,Richmond v Carlton,M.C.G.,1983.0
11,47722,Essendon v North Melbourne,Waverley Park,1983.0
12,41889,Richmond v Melbourne,M.C.G.,1983.0
13,41098,North Melbourne v Collingwood,Waverley Park,1983.0
14,38620,Melbourne v Essendon,M.C.G.,1983.0
15,38544,Melbourne v Carlton,M.C.G.,1983.0
16,34751,Collingwood v Geelong,Victoria Park,1983.0
17,34155,Melbourne v Geelong,M.C.G.,1983.0
18,33758,Melbourne v Fitzroy,M.C.G.,1983.0
19,33611,Collingwood v Essendon,Victoria Park,1983.0
20,33096,Hawthorn v Richmond,Waverley Park,1983.0
