,0,1,2,3
0,Highest Home & Away Crowds,,,
1,83905,Essendon v Collingwood,M.C.G.,2001.0
2,78638,Collingwood v Richmond,M.C.G.,2001.0
3,77576,Richmond v Essendon,M.C.G.,2001.0
4,77028,Essendon v Richmond,M.C.G.,2001.0
5,75873,Essendon v Carlton,M.C.G.,2001.0
6,73572,Collingwood v Carlton,M.C.G.,2001.0
7,71767,Richmond v Carlton,M.C.G.,2001.0
8,71518,Collingwood v Essendon,M.C.G.,2001.0
9,70051,Carlton v Collingwood,M.C.G.,2001.0
10,69930,Richmond v Collingwood,M.C.G.,2001.0
11,63088,Carlton v Essendon,M.C.G.,2001.0
12,62761,Melbourne v Collingwood,M.C.G.,2001.0
13,56028,Kangaroos v Essendon,M.C.G.,2001.0
14,52472,Hawthorn v Carlton,M.C.G.,2001.0
15,52381,Collingwood v Hawthorn,M.C.G.,2001.0
16,52190,Hawthorn v Collingwood,M.C.G.,2001.0
17,52189,Richmond v Hawthorn,M.C.G.,2001.0
18,51878,Essendon v Kangaroos,M.C.G.,2001.0
19,50701,Essendon v Hawthorn,Docklands,2001.0
20,50160,Geelong v Collingwood,Docklands,2001.0
