,0,1,2,3
0,Highest Home & Away Crowds,,,
1,30867,Melbourne v Footscray,M.C.G.,1940.0
2,25000,Footscray v Essendon,Western Oval,1940.0
3,24000,Richmond v Footscray,Punt Rd,1940.0
4,23000,Essendon v Melbourne,Windy Hill,1940.0
5,23000,Collingwood v Carlton,Victoria Park,1940.0
6,22000,Richmond v Fitzroy,Punt Rd,1940.0
7,21000,St Kilda v Carlton,Junction Oval,1940.0
8,21000,Richmond v Melbourne,Punt Rd,1940.0
9,20044,Melbourne v Richmond,M.C.G.,1940.0
10,20043,Melbourne v Collingwood,M.C.G.,1940.0
11,20000,Fitzroy v Carlton,Brunswick St,1940.0
12,20000,Fitzroy v St Kilda,Brunswick St,1940.0
13,20000,Collingwood v Richmond,Victoria Park,1940.0
14,20000,Richmond v St Kilda,Punt Rd,1940.0
15,19737,Melbourne v Fitzroy,M.C.G.,1940.0
16,19000,Carlton v South Melbourne,Princes Park,1940.0
17,19000,Richmond v Essendon,Punt Rd,1940.0
18,18640,Melbourne v Essendon,M.C.G.,1940.0
19,18000,Fitzroy v Footscray,Brunswick St,1940.0
20,18000,Essendon v Fitzroy,Windy Hill,1940.0
