,0,1,2,3
0,Lowest Home & Away Crowds,,,
1,5000,Hawthorn v St Kilda,Glenferrie Oval,1948.0
2,5000,St Kilda v North Melbourne,Junction Oval,1948.0
3,5500,South Melbourne v St Kilda,Lake Oval,1948.0
4,6000,North Melbourne v Melbourne,Arden St,1948.0
5,6000,St Kilda v Essendon,Junction Oval,1948.0
6,7000,North Melbourne v St Kilda,Arden St,1948.0
7,7000,St Kilda v Hawthorn,Junction Oval,1948.0
8,7000,St Kilda v Footscray,Junction Oval,1948.0
9,8000,Hawthorn v South Melbourne,Glenferrie Oval,1948.0
10,8000,Hawthorn v Footscray,Glenferrie Oval,1948.0
11,8000,North Melbourne v Fitzroy,Arden St,1948.0
12,8000,South Melbourne v Geelong,Lake Oval,1948.0
13,8000,Footscray v Geelong,Western Oval,1948.0
14,8500,Hawthorn v Fitzroy,Glenferrie Oval,1948.0
15,8500,Fitzroy v Hawthorn,Brunswick St,1948.0
16,9000,Hawthorn v North Melbourne,Glenferrie Oval,1948.0
17,9000,North Melbourne v Hawthorn,Arden St,1948.0
18,9000,St Kilda v Melbourne,Junction Oval,1948.0
19,9000,Carlton v Hawthorn,Princes Park,1948.0
20,9500,Hawthorn v Geelong,Glenferrie Oval,1948.0
