,0,1,2,3
0,Lowest Home & Away Crowds,,,
1,3614,Melbourne v Hawthorn,M.C.G.,1931.0
2,3944,Melbourne v North Melbourne,M.C.G.,1931.0
3,4000,Hawthorn v North Melbourne,Glenferrie Oval,1931.0
4,4000,North Melbourne v St Kilda,Arden St,1931.0
5,4000,North Melbourne v Essendon,Arden St,1931.0
6,4000,North Melbourne v Geelong,Arden St,1931.0
7,4500,South Melbourne v Hawthorn,Lake Oval,1931.0
8,4500,South Melbourne v Fitzroy,Lake Oval,1931.0
9,5000,Hawthorn v Essendon,Glenferrie Oval,1931.0
10,6000,St Kilda v South Melbourne,Junction Oval,1931.0
11,6000,Collingwood v North Melbourne,Victoria Park,1931.0
12,7000,North Melbourne v Melbourne,Arden St,1931.0
13,7000,North Melbourne v Fitzroy,Arden St,1931.0
14,7500,South Melbourne v North Melbourne,Lake Oval,1931.0
15,8000,Hawthorn v St Kilda,Glenferrie Oval,1931.0
16,8000,Hawthorn v Fitzroy,Glenferrie Oval,1931.0
17,8000,Hawthorn v Footscray,Glenferrie Oval,1931.0
18,8000,North Melbourne v Richmond,Arden St,1931.0
19,8000,Fitzroy v Melbourne,Brunswick St,1931.0
20,8000,Fitzroy v North Melbourne,Brunswick St,1931.0
